Guid;Kursus
4BA40F7B-2A9C-46D1-99DE-CA0EDA1A42B1;02511 Indledende Medicinsk Billedanalyse
509699CF-E802-4F14-BA1B-294E66B57417;02413 Statistisk kvalitetskontrol E08
7DF82F63-D4C8-425D-94A8-3DEE6CF2DED6;02403 Introduktion til statistik  Jun 08
7DF82F63-D4C8-425D-94A8-3DEE6CF2DED6;02402 Introduktion til statistik  F09
7DF82F63-D4C8-425D-94A8-3DEE6CF2DED6;02402 Introduktion til statistik  E08
545F1DB1-8125-4CA6-B727-0E3ABF7E30A8;02411 Statistisk forsøgsplanlægning E08
7E12B1BA-170C-46D5-8F99-3B788F8D8883;02623 Elementmetoden for partielle differentialligninger Jan 10
7E12B1BA-170C-46D5-8F99-3B788F8D8883;02826 Lyd design gennem Funktionsprogrammering E10
7E12B1BA-170C-46D5-8F99-3B788F8D8883;02402 Introduktion til statistik  F09
7E12B1BA-170C-46D5-8F99-3B788F8D8883;02813 Innovation og digitale medier E10
7E12B1BA-170C-46D5-8F99-3B788F8D8883;02815 Web 2.0 og mobil teknologier E08
7E12B1BA-170C-46D5-8F99-3B788F8D8883;02454 Introduktion til Kognitiv Psykologi E10
B735CD13-297F-434B-B72F-BEDD52740005;02411 Statistisk forsøgsplanlægning F11
CFEC62A5-5460-4145-9482-74CEC299F1F1;01035 Matematik 2 E09
CFEC62A5-5460-4145-9482-74CEC299F1F1;01035 Matematik 2 F10
CFEC62A5-5460-4145-9482-74CEC299F1F1;02413 Statistisk kvalitetskontrol E09
DF8F1804-03B9-46B3-814F-18F40EEB7DAF;02601 Introduktion til numeriske algoritmer E10
DF8F1804-03B9-46B3-814F-18F40EEB7DAF;01035 Matematik 2 E09
DF8F1804-03B9-46B3-814F-18F40EEB7DAF;02393 Programmering i C++ E11
79CC822B-6C58-4CA4-A2F4-5F95CA5EE71B;02601 Introduktion til numeriske algoritmer F10
157A7B4C-3441-49BA-B64E-E40B91616B9D;02450 Introduktion til Machine Learning og Datamodellering E09
1E5618FD-44B5-4992-A97E-CFF929443A64;02411 Statistisk forsøgsplanlægning E09
6EEA8286-0CEA-4402-9A6B-F342A31091B1;01035 Matematik 2 F11
6EEA8286-0CEA-4402-9A6B-F342A31091B1;02569 Lys & Materialer E11
3D6DBEA7-2CB7-4488-BBC9-6F05C6794C74;02824 Forretningsmodeller for digitale medieteknologier Jun 10
3D6DBEA7-2CB7-4488-BBC9-6F05C6794C74;02264 Kravspecifikation E10
3D6DBEA7-2CB7-4488-BBC9-6F05C6794C74;02814 Agil udvikling af digitale medier F10
3D6DBEA7-2CB7-4488-BBC9-6F05C6794C74;02815 Web 2.0 og mobil interaktion E10
160DC5D2-15C1-4E3D-8468-EB1DD5D0E68F;02411 Statistisk forsøgsplanlægning
EB655D65-2832-48F7-B907-7ADE47570D23;02601 Introduktion til numeriske algoritmer
EB655D65-2832-48F7-B907-7ADE47570D23;02525 Introduktion til Matematik og teknologi
95CC77F6-DB9E-45CB-81EE-1A59B84D140B;02152 Parallelle systemer E08
95CC77F6-DB9E-45CB-81EE-1A59B84D140B;02241 Robust Programmering i .NET E08
95CC77F6-DB9E-45CB-81EE-1A59B84D140B;02505 Medicinsk billedanalyse E08
95CC77F6-DB9E-45CB-81EE-1A59B84D140B;02610 Optimering og datafitting E08
95CC77F6-DB9E-45CB-81EE-1A59B84D140B;02501 Billedanalyse, vision og computer grafik E08
3D601E16-0712-4CD8-BDEE-175A73FC59A9;02511 Indledende Medicinsk Billedanalyse F11
FBF70521-612E-4EA1-83DD-46E70437A7CD;02405 Sandsynlighedsregning E09
FBF70521-612E-4EA1-83DD-46E70437A7CD;02633 Indledende programmering med Matlab Jun 10
B0358445-DEE9-4357-8ED4-2016979AF1FD;02402 Introduktion til statistik  E10
B0358445-DEE9-4357-8ED4-2016979AF1FD;02411 Statistisk forsøgsplanlægning E10
B0358445-DEE9-4357-8ED4-2016979AF1FD;02409 Multivariat statistik E10
B55F04E4-9A0C-41D0-8A2B-4F489DA25232;02318 Indledende programmering for Diplom-E F11
C3E8B9A7-D2C8-47CF-A95D-A44B49B4DDFF;02323 Sandsynlighedsregning og Statistik  E11
C3E8B9A7-D2C8-47CF-A95D-A44B49B4DDFF;02323 Sandsynlighedsregning og Statistik  E10
C3E8B9A7-D2C8-47CF-A95D-A44B49B4DDFF;02323 Sandsynlighedsregning og Statistik  F11
B4D16CBA-06B1-47EE-A897-6188388C6500;02323 Sandsynlighedsregning og Statistik  F10
77C43202-2B64-40A9-93E9-4F326420238D;02685 Scientific Computing for differentialligninger F10
B7F443EF-2E08-4148-BC85-BFD18369572D;02242 Program Analyse E11
B7F443EF-2E08-4148-BC85-BFD18369572D;02298 Analyse teknikker E11
B7F443EF-2E08-4148-BC85-BFD18369572D;02220 Distribuerede systemer
B7F443EF-2E08-4148-BC85-BFD18369572D;02814 Agil udvikling af digitale medier F11
B7F443EF-2E08-4148-BC85-BFD18369572D;02241 Robuste Software Systemer F11
B7F443EF-2E08-4148-BC85-BFD18369572D;02142 Semantik og inferenssystemer F11
B7F443EF-2E08-4148-BC85-BFD18369572D;02115 Java-programmering E11
B7F443EF-2E08-4148-BC85-BFD18369572D;02233 Netværkssikkerhed
B7F443EF-2E08-4148-BC85-BFD18369572D;02244 Sprog-baseret sikkerhed F11
B7F443EF-2E08-4148-BC85-BFD18369572D;02267 Software-udvikling af Webtjenester E11
B7F443EF-2E08-4148-BC85-BFD18369572D;02225 Tidstro systemer F11
E304FE98-EB1A-47B1-AF98-2401620DE06C;02411 Statistisk forsøgsplanlægning F11
408A87F1-1CA2-4D66-BFA5-A611FBF31E18;02454 Introduktion til Kognitiv Psykologi E10
408A87F1-1CA2-4D66-BFA5-A611FBF31E18;02458 Kognitiv Modellering F11
3B752419-3619-47BE-B422-F18737C4A2D4;02829 Personaliserede og kontekst baserede mobile applikationer E09
8F336D8A-51C9-496E-9134-BF12156E2FB8;02569 Lys & Materialer E09
8F336D8A-51C9-496E-9134-BF12156E2FB8;02813 Innovation og digitale medier E09
8F336D8A-51C9-496E-9134-BF12156E2FB8;01035 Matematik 2 E09
AF2F72BC-E69F-4AEF-A072-77C9CE900B3E;02323 Sandsynlighedsregning og Statistik  E08
AF2F72BC-E69F-4AEF-A072-77C9CE900B3E;01035 Matematik 2
AF2F72BC-E69F-4AEF-A072-77C9CE900B3E;01035 Matematik 2 E11
80E22299-3222-45B3-B321-451D7E1BFD02;02614 High-performance computing E08
A4A9F87B-4F36-4B8D-A037-5600EBB7B843;02323 Sandsynlighedsregning og Statistik  E08
A4A9F87B-4F36-4B8D-A037-5600EBB7B843;01035 Matematik 2 E10
A4A9F87B-4F36-4B8D-A037-5600EBB7B843;02323 Sandsynlighedsregning og Statistik  F10
A4A9F87B-4F36-4B8D-A037-5600EBB7B843;02323 Sandsynlighedsregning og Statistik  E09
1241DC93-4262-41C6-8A15-2CE974552A24;02411 Statistisk forsøgsplanlægning F10
1241DC93-4262-41C6-8A15-2CE974552A24;02441 Anvendt statistik og statistisk programmel Jan 10
A1095C7A-DF81-4AB0-824D-8BE5F40658FF;02411 Statistisk forsøgsplanlægning
A1095C7A-DF81-4AB0-824D-8BE5F40658FF;02671 Scientific Computing in Geoscience E10
A1095C7A-DF81-4AB0-824D-8BE5F40658FF;02411 Statistisk forsøgsplanlægning E11
A1095C7A-DF81-4AB0-824D-8BE5F40658FF;02671 Scientific Computing in Geoscience E11
A1095C7A-DF81-4AB0-824D-8BE5F40658FF;02411 Statistisk forsøgsplanlægning E10
31260659-BFE7-4C39-86EA-337B187FA4D9;02402 Introduktion til statistik  F11
2DD5C9A3-347D-4BDF-BC3C-D53F9DB14115;02441 Anvendt statistik og statistisk programmel Jan 12
2DD5C9A3-347D-4BDF-BC3C-D53F9DB14115;02402 Introduktion til statistik  E08
2DD5C9A3-347D-4BDF-BC3C-D53F9DB14115;02411 Statistisk forsøgsplanlægning F09
2DD5C9A3-347D-4BDF-BC3C-D53F9DB14115;02457 Signalbehandling i ikke-lineære systemer E11
2CD020D1-2229-4F2A-A1E5-DA8FAFCD894E;02323 Sandsynlighedsregning og Statistik  E08
2CD020D1-2229-4F2A-A1E5-DA8FAFCD894E;02536 Afsætning, GPS og GIS for Diplomingeniører Jun 08
2CD020D1-2229-4F2A-A1E5-DA8FAFCD894E;02323 Sandsynlighedsregning og Statistik  F09
2CD020D1-2229-4F2A-A1E5-DA8FAFCD894E;02411 Statistisk forsøgsplanlægning E10
BC567C83-A7DC-41AF-8016-5C76357CC876;02323 Sandsynlighedsregning og Statistik  E11
BC567C83-A7DC-41AF-8016-5C76357CC876;02323 Sandsynlighedsregning og Statistik 
BC567C83-A7DC-41AF-8016-5C76357CC876;02593 Statistik
BC567C83-A7DC-41AF-8016-5C76357CC876;02593 Statistik E11
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02141 Datalogisk Modellering F10
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02225 Tidstro systemer F10
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02242 Program Analyse E10
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02824 Forretningsmodeller for digitale medieteknologier Jun 10
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02244 Sprog-baseret sikkerhed F10
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02267 Web services
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02115 Java-programmering E10
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02267 Software-udvikling af Webtjenester E10
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02298 Analyse teknikker E10
BC4B2E38-710C-49A3-B886-C71273F5A0A5;02241 Robuste Software Systemer F10
84C7AD2C-794F-4226-A8C2-8D409227B9FD;02411 Statistisk forsøgsplanlægning F10
85B06458-A174-42C0-A4E0-CCBD2023B531;02601 Introduktion til numeriske algoritmer
85B06458-A174-42C0-A4E0-CCBD2023B531;02405 Sandsynlighedsregning
85B06458-A174-42C0-A4E0-CCBD2023B531;02525 Introduktion til Matematik og teknologi
C333D8A0-77E6-45C1-9D9C-7A49F33128C5;02601 Introduktion til numeriske algoritmer
C333D8A0-77E6-45C1-9D9C-7A49F33128C5;02525 Introduktion til Matematik og teknologi
6A0C4949-80BD-41DF-8AEE-BA185972B83A;02601 Introduktion til numeriske algoritmer
6A0C4949-80BD-41DF-8AEE-BA185972B83A;02525 Introduktion til Matematik og teknologi
B11DC747-08AD-4A3A-A854-D355E499BDC0;02906 Diskrete inverse problemer F09
FA6EF08C-8432-4D55-B81B-69FE53B545E1;02350 Windows Programming using C# and .Net E08
1639BF7C-0740-4CC6-944C-ABF42363D3C0;02323 Sandsynlighedsregning og Statistik  E08
1639BF7C-0740-4CC6-944C-ABF42363D3C0;02329 Datateknisk produktudvikling Jun 08
1639BF7C-0740-4CC6-944C-ABF42363D3C0;02393 Programmering i C++ E08
1639BF7C-0740-4CC6-944C-ABF42363D3C0;02333 Parallelle og tidstro systemer E08
1639BF7C-0740-4CC6-944C-ABF42363D3C0;02335 Netteknologi A E08
1639BF7C-0740-4CC6-944C-ABF42363D3C0;02311 Digitalteknik E08
1639BF7C-0740-4CC6-944C-ABF42363D3C0;02330 Distribuerede indlejrede systemer E08
777DFC02-1BE8-4C58-B795-EF201D1819FD;02238 Biometriske Systemer Jun 08
67FA22BC-3AC1-4D8D-AAA8-DCD28F91C6A0;02411 Statistisk forsøgsplanlægning
67FA22BC-3AC1-4D8D-AAA8-DCD28F91C6A0;02411 Statistisk forsøgsplanlægning F11
C42F67B7-8903-4562-85DE-FE2787342728;02323 Sandsynlighedsregning og Statistik  F11
C42F67B7-8903-4562-85DE-FE2787342728;02691 Datalogi E10
21D64FB5-100D-466F-BF13-70EE03CC10F6;02323 Sandsynlighedsregning og Statistik  E11
21D64FB5-100D-466F-BF13-70EE03CC10F6;02691 Datalogi E10
21D64FB5-100D-466F-BF13-70EE03CC10F6;02323 Sandsynlighedsregning og Statistik  F11
7FBA2D4D-7C29-47E5-B7C2-D8D76478E775;02323 Sandsynlighedsregning og Statistik  E11
7FBA2D4D-7C29-47E5-B7C2-D8D76478E775;02318 Indledende programmering for Diplom-E F10
7FBA2D4D-7C29-47E5-B7C2-D8D76478E775;02319 Videregående Programmering for Diplom-E E10
4449186D-657C-41BE-BAE6-C6202888295A;01035 Matematik 2 F10
4449186D-657C-41BE-BAE6-C6202888295A;01035 Matematik 2 E10
4449186D-657C-41BE-BAE6-C6202888295A;02405 Sandsynlighedsregning E10
4449186D-657C-41BE-BAE6-C6202888295A;02601 Introduktion til numeriske algoritmer F10
55B1AE70-8950-46D0-B5CE-18694F537565;02323 Sandsynlighedsregning og Statistik  E10
A099A7F6-59C0-4415-807C-8B0BD3BFE6A4;02393 Programmering i C++ F10
A099A7F6-59C0-4415-807C-8B0BD3BFE6A4;02115 Java-programmering E10
DE4C57B8-8319-4C16-BD42-C633A1F6607B;02101 Indledende programmering E11
5003A525-5C91-443A-9286-0E7D0DBDA11F;02312 Indledende programmering
5003A525-5C91-443A-9286-0E7D0DBDA11F;02324 Videregående programmering
5003A525-5C91-443A-9286-0E7D0DBDA11F;02325 Datakommunikation
5003A525-5C91-443A-9286-0E7D0DBDA11F;02326 Algoritmer og Datastrukturer
5003A525-5C91-443A-9286-0E7D0DBDA11F;02313 Udviklingsmetoder til IT-Systemer E11
5003A525-5C91-443A-9286-0E7D0DBDA11F;02311 Digitalteknik
8A1D16E4-9936-450E-9023-8E9023CB6566;02561 Computer grafik E11
8A1D16E4-9936-450E-9023-8E9023CB6566;02631 Indledende programmering med Matlab E10
8A1D16E4-9936-450E-9023-8E9023CB6566;02242 Program Analyse E11
8A1D16E4-9936-450E-9023-8E9023CB6566;02405 Sandsynlighedsregning F11
8A1D16E4-9936-450E-9023-8E9023CB6566;02445 Software pålidelighed  Jun 11
8A1D16E4-9936-450E-9023-8E9023CB6566;02266 User Experience Engineering Jan 12
8A1D16E4-9936-450E-9023-8E9023CB6566;02223 Fundamentale Modeller for Moderne Indlejrede Systemer E10
8A1D16E4-9936-450E-9023-8E9023CB6566;02238 Biometriske Systemer Jun 11
8A1D16E4-9936-450E-9023-8E9023CB6566;02413 Statistisk kvalitetskontrol E09
8A1D16E4-9936-450E-9023-8E9023CB6566;02601 Introduktion til numeriske algoritmer E09
8A1D16E4-9936-450E-9023-8E9023CB6566;02531 Festivalkursus - Database design til Roskilde festival Jun 10
8A1D16E4-9936-450E-9023-8E9023CB6566;02631 Indledende programmering med Matlab F11
8A1D16E4-9936-450E-9023-8E9023CB6566;02631 Indledende programmering med Matlab E11
8A1D16E4-9936-450E-9023-8E9023CB6566;02561 Computer grafik E10
8A1D16E4-9936-450E-9023-8E9023CB6566;02405 Sandsynlighedsregning E09
8A1D16E4-9936-450E-9023-8E9023CB6566;02405 Sandsynlighedsregning F10
8A1D16E4-9936-450E-9023-8E9023CB6566;02221 Principper for distribuerede systemer F10
8A1D16E4-9936-450E-9023-8E9023CB6566;02267 Software Development of Web Services E09
8A1D16E4-9936-450E-9023-8E9023CB6566;02243 Adgangskontrol og distribuerede systemer Jan 10
8A1D16E4-9936-450E-9023-8E9023CB6566;02205 System-on-Chip Design E11
8A1D16E4-9936-450E-9023-8E9023CB6566;02170 Database Systemer F11
8A1D16E4-9936-450E-9023-8E9023CB6566;02228 Sikkerhedskritiske indlejrede systemer E09
3CF771A5-6710-483D-B72A-CB3A7FB723E3;02828 Mobil betaling E08
3CF771A5-6710-483D-B72A-CB3A7FB723E3;02285 Kunstig intelligens og multiagent-systemer F10
3CF771A5-6710-483D-B72A-CB3A7FB723E3;02244 Sprog-baseret sikkerhed F10
3CF771A5-6710-483D-B72A-CB3A7FB723E3;02337 Basisuddannelse i mainframe - z/OS E08
C8C4833C-7E1B-430B-87CE-35C36A577BBE;02105 Algoritmer og Datastrukturer I F09
C8C4833C-7E1B-430B-87CE-35C36A577BBE;02222 Distribuerede systemer F10
C8C4833C-7E1B-430B-87CE-35C36A577BBE;02225 Tidstro systemer F10
22D7882B-7D2F-4597-8FC6-7C434A5CD86B;02312 Indledende programmering E10
22D7882B-7D2F-4597-8FC6-7C434A5CD86B;02313 Udviklingsmetoder til IT-Systemer E10
22D7882B-7D2F-4597-8FC6-7C434A5CD86B;02311 Digitalteknik F11
22D7882B-7D2F-4597-8FC6-7C434A5CD86B;02332 Compilerteknik E11
22D7882B-7D2F-4597-8FC6-7C434A5CD86B;02341 Modelbaseret softwareudvikling
22D7882B-7D2F-4597-8FC6-7C434A5CD86B;02324 Videregående programmering F11
22D7882B-7D2F-4597-8FC6-7C434A5CD86B;02325 Datakommunikation F11
0C3F17DB-3811-4A63-95D4-29CF97CF0AF1;01035 Matematik 2
A57F185A-FACF-419A-9755-E9D16896F2B0;02323 Sandsynlighedsregning og Statistik  E11
A57F185A-FACF-419A-9755-E9D16896F2B0;02693 Programmering
4A6FD401-74BE-488C-8746-65B5EF0AD445;02631 Indledende programmering med Matlab
47494E99-7AA7-401F-9CE2-14587F42B684;02139 Digital elektronik 2
47494E99-7AA7-401F-9CE2-14587F42B684;02405 Sandsynlighedsregning
47494E99-7AA7-401F-9CE2-14587F42B684;02102 Indledende Programmering
47494E99-7AA7-401F-9CE2-14587F42B684;02138 Digital elektronik 1 E11
FA622404-9BCB-4FA3-94C4-D9A35165CDE0;02139 Digital elektronik 2
FA622404-9BCB-4FA3-94C4-D9A35165CDE0;02138 Digital elektronik 1 E11
FA622404-9BCB-4FA3-94C4-D9A35165CDE0;02102 Indledende Programmering
0F971F6E-5F17-4CC9-A849-77EDE6E4862C;02139 Digital elektronik 2
0F971F6E-5F17-4CC9-A849-77EDE6E4862C;02138 Digital elektronik 1 E11
0F971F6E-5F17-4CC9-A849-77EDE6E4862C;02102 Indledende Programmering
4BF696D7-7E53-4364-B6FC-AE3F275C380A;01035 Matematik 2
7546E6DE-1265-4CDB-A402-94EB62505C85;02101 Indledende programmering E11
7546E6DE-1265-4CDB-A402-94EB62505C85;02105 Algoritmer og Datastrukturer 1
2E97BC80-DA24-4820-8FCE-D91FD5AFABEB;02921 Seminarrække for Forskerskolen ITMAN E08
2E97BC80-DA24-4820-8FCE-D91FD5AFABEB;02411 Statistisk forsøgsplanlægning F09
2E97BC80-DA24-4820-8FCE-D91FD5AFABEB;02921 ITMAN seminarrække
2E97BC80-DA24-4820-8FCE-D91FD5AFABEB;02457 Signalbehandling i ikke-lineære systemer E08
5BCE8AB6-BC8C-454B-976A-A9DA0036A774;02490 Forundersøgelse af din projektidé E08
5BCE8AB6-BC8C-454B-976A-A9DA0036A774;02427 Videregående tidsrækkeanalyse E08
5BCE8AB6-BC8C-454B-976A-A9DA0036A774;02421 Stokastisk adaptiv regulering F09
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;01227 Grafteori F10
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;01227 Grafteori F09
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02337 Basisuddannelse i mainframe - z/OS E09
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02249 Beregningsmæssigt hårde problemer E09
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02241 Robust Programmering i .NET E08
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02445 Software pålidelighed  Jun 10
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02242 Program Analyse E09
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02285 Kunstig intelligens og multiagent-systemer F09
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02249  Beregningsmæssigt hårde problemer E08
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02267 Software Development of Web Services E08
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02261 Usability engineering Jan 09
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02284 Videnbaserede systemer E08
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02165 Udvikling af Software Produkter Jan 10
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02225 Tidstro systemer F09
51232D6B-3E94-4B84-A5BD-2C71EB9BB0C1;02393 Programmering i C++ E09
B769B773-8434-4CFF-B7CC-39FA570D4534;02685 Scientific Computing for differentialligninger F09
B769B773-8434-4CFF-B7CC-39FA570D4534;02637 Videregående Matlab programmering F09
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02614 High-performance computing Jan 11
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02326 Algoritmer og Datastrukturer
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02855 Introduktion til E-business  Jun 10
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02815 Web 2.0 og mobil interaktion E11
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02137 Laboratoriekursus i udvikling af digitale systemer Jan 10
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02501 Billedanalyse, vision og computer grafik E08
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;01035 Matematik 2 F09
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02207 Videregående teknikker for digital design E09
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;01035 Matematik 2 E08
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02326 Algoritmer og Datastrukturer F10
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02332 Compilerteknik E10
27E221EA-BCFA-4BE0-835A-D270D7BAF5B0;02326 Algoritmer og Datastrukturer F11
92652FFC-9A79-430C-9AFC-A0765378232E;02631 Indledende programmering med Matlab E09
92652FFC-9A79-430C-9AFC-A0765378232E;02525 Introduktion til Matematik og Teknologi E09
92652FFC-9A79-430C-9AFC-A0765378232E;01035 Matematik 2 E09
92652FFC-9A79-430C-9AFC-A0765378232E;02601 Introduktion til numeriske algoritmer E09
6A54C6A9-188B-418C-9293-BCF37EBB3079;02101 Indledende programmering E10
6A54C6A9-188B-418C-9293-BCF37EBB3079;02402 Introduktion til statistik  E08
D909D4F1-3CA1-42EE-BE1C-CEB681F53259;02121 Ingeniørarbejde  E08
3643C316-BD5B-482F-8FBF-8719C4404527;02631 Indledende programmering med Matlab E10
3643C316-BD5B-482F-8FBF-8719C4404527;02593 Statistik E09
3643C316-BD5B-482F-8FBF-8719C4404527;02323 Sandsynlighedsregning og Statistik  E09
B13BF8E7-327D-4C09-A5F8-16282F20BC8A;02411 Statistisk forsøgsplanlægning E09
A3C5BEFA-F87C-4547-9CF1-7155D1861DCC;02318 Indledende programmering for Diplom-E F11
EB339C2F-8279-4623-95CF-87B02C986DD7;02318 Indledende programmering for Diplom-E F11
EB339C2F-8279-4623-95CF-87B02C986DD7;02319 Videregående Programmering for Diplom-E E11
0C9FAF5E-A222-42E9-A0C7-4135D3AE4216;02813 Innovation og digitale medier E08
0C9FAF5E-A222-42E9-A0C7-4135D3AE4216;02162 Software Engineering 2 E08
0C9FAF5E-A222-42E9-A0C7-4135D3AE4216;02815 Web 2.0 og mobil teknologier E08
0C9FAF5E-A222-42E9-A0C7-4135D3AE4216;02814 Agil udvikling af digitale medier F09
0C9FAF5E-A222-42E9-A0C7-4135D3AE4216;02825 Computerspil Prototyper E08
97199542-FBD0-48AA-9DC1-B41CC8010949;01035 Matematik 2
E9B5E7A4-B9D0-4382-AEBB-F03FCF0B1E67;02633 Indledende programmering med Matlab Jan 11
E9B5E7A4-B9D0-4382-AEBB-F03FCF0B1E67;02601 Introduktion til numeriske algoritmer
E9B5E7A4-B9D0-4382-AEBB-F03FCF0B1E67;02323 Sandsynlighedsregning og Statistik  F09
234161F6-FE73-4DE4-89D1-71F2B03A56CF;02405 Sandsynlighedsregning E11
234161F6-FE73-4DE4-89D1-71F2B03A56CF;01035 Matematik 2 E11
234161F6-FE73-4DE4-89D1-71F2B03A56CF;02633 Indledende programmering med Matlab Jan 12
234161F6-FE73-4DE4-89D1-71F2B03A56CF;02323 Sandsynlighedsregning og Statistik  F10
B5E4D344-5700-415C-89F2-F9858C1617EB;01035 Matematik 2 F11
B5E4D344-5700-415C-89F2-F9858C1617EB;02691 Datalogi F09
B5E4D344-5700-415C-89F2-F9858C1617EB;02323 Sandsynlighedsregning og Statistik  E09
B385DD25-5A97-4034-9CEE-0D7E9E872070;02318 Indledende programmering for Diplom-E E08
B385DD25-5A97-4034-9CEE-0D7E9E872070;02319 Videregående Programmering for Diplom-E F09
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02325 Datakommunikation F10
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02314 Indledende programmering E08
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02324 Videregående programmering F10
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02832 IT-støttet kommunikation og distribueret samarbejde Jan 10
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02811 Menneske maskine interaktion E09
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02817 Personalisering og metadata modeller F10
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02802 Projekt i Software-udvikling Jan 09
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02815 Web 2.0 og mobil interaktion E10
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02344 OOAD og databaser E09
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02402 Introduktion til statistik  E09
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02813 Innovation og digitale medier E10
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02313 Udviklingsmetoder til IT-Systemer E08
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02326 Algoritmer og Datastrukturer F10
D0096306-E2DA-46D4-A42A-4E1DBC27C139;02855 Introduktion til E-business  Jun 11
CE67C6AD-F0DE-41BF-832C-D8D912AA5F89;01035 Matematik 2 E09
CE67C6AD-F0DE-41BF-832C-D8D912AA5F89;02402 Introduktion til statistik  E09
CE67C6AD-F0DE-41BF-832C-D8D912AA5F89;02631 Indledende programmering med Matlab E09
7C5A2428-479E-4C32-AF03-6B80E1A0B066;02631 Indledende programmering med Matlab E09
7C5A2428-479E-4C32-AF03-6B80E1A0B066;01035 Matematik 2 E09
7C5A2428-479E-4C32-AF03-6B80E1A0B066;02402 Introduktion til statistik  E09
AAD4469A-16EC-4635-87A7-3C0FEC33436D;02631 Indledende programmering med Matlab E09
7775EB8E-181B-46DA-8C6A-289E638D7350;02141 Datalogisk Modellering F09
59416AA3-30FF-43FD-860D-035321235FF5;01035 Matematik 2 F11
59416AA3-30FF-43FD-860D-035321235FF5;01035 Matematik 2 F10
